gene_id,symbol,hpa_gene_name,cancer,high,medium,low,not_detected,total,detected,medium_high,prevalence_detected,prevalence_medium_high,source_databases,passes_filters,never_expressed,restriction,restriction_confidence
ENSG00000006047,YBX2,YBX2,breast cancer,0,0,0,11,11,0,0,0.0,0.0,daSilva2017_protein,True,False,TESTIS,LOW
ENSG00000006047,YBX2,YBX2,carcinoid,0,0,0,4,4,0,0,0.0,0.0,daSilva2017_protein,True,False,TESTIS,LOW
ENSG00000006047,YBX2,YBX2,cervical cancer,0,0,0,12,12,0,0,0.0,0.0,daSilva2017_protein,True,False,TESTIS,LOW
ENSG00000006047,YBX2,YBX2,colorectal cancer,0,0,0,12,12,0,0,0.0,0.0,daSilva2017_protein,True,False,TESTIS,LOW
ENSG00000006047,YBX2,YBX2,endometrial cancer,0,0,0,12,12,0,0,0.0,0.0,daSilva2017_protein,True,False,TESTIS,LOW
ENSG00000006047,YBX2,YBX2,glioma,0,0,0,12,12,0,0,0.0,0.0,daSilva2017_protein,True,False,TESTIS,LOW
ENSG00000006047,YBX2,YBX2,head and neck cancer,0,0,0,4,4,0,0,0.0,0.0,daSilva2017_protein,True,False,TESTIS,LOW
ENSG00000006047,YBX2,YBX2,liver cancer,0,0,0,12,12,0,0,0.0,0.0,daSilva2017_protein,True,False,TESTIS,LOW
ENSG00000006047,YBX2,YBX2,lung cancer,0,0,0,11,11,0,0,0.0,0.0,daSilva2017_protein,True,False,TESTIS,LOW
ENSG00000006047,YBX2,YBX2,lymphoma,0,0,0,11,11,0,0,0.0,0.0,daSilva2017_protein,True,False,TESTIS,LOW
ENSG00000006047,YBX2,YBX2,melanoma,0,0,0,12,12,0,0,0.0,0.0,daSilva2017_protein,True,False,TESTIS,LOW
ENSG00000006047,YBX2,YBX2,ovarian cancer,0,0,0,12,12,0,0,0.0,0.0,daSilva2017_protein,True,False,TESTIS,LOW
ENSG00000006047,YBX2,YBX2,pancreatic cancer,0,0,0,12,12,0,0,0.0,0.0,daSilva2017_protein,True,False,TESTIS,LOW
ENSG00000006047,YBX2,YBX2,prostate cancer,0,0,0,12,12,0,0,0.0,0.0,daSilva2017_protein,True,False,TESTIS,LOW
ENSG00000006047,YBX2,YBX2,renal cancer,0,0,0,12,12,0,0,0.0,0.0,daSilva2017_protein,True,False,TESTIS,LOW
ENSG00000006047,YBX2,YBX2,skin cancer,0,0,0,12,12,0,0,0.0,0.0,daSilva2017_protein,True,False,TESTIS,LOW
ENSG00000006047,YBX2,YBX2,stomach cancer,0,0,0,12,12,0,0,0.0,0.0,daSilva2017_protein,True,False,TESTIS,LOW
ENSG00000006047,YBX2,YBX2,testis cancer,0,0,0,12,12,0,0,0.0,0.0,daSilva2017_protein,True,False,TESTIS,LOW
ENSG00000006047,YBX2,YBX2,thyroid cancer,0,0,0,4,4,0,0,0.0,0.0,daSilva2017_protein,True,False,TESTIS,LOW
ENSG00000006047,YBX2,YBX2,urothelial cancer,0,0,0,12,12,0,0,0.0,0.0,daSilva2017_protein,True,False,TESTIS,LOW
ENSG00000007350,TKTL1,TKTL1,breast cancer,0,0,0,11,11,0,0,0.0,0.0,CTexploreR_CTP;daSilva2017;daSilva2017_protein,True,False,TESTIS,MODERATE
ENSG00000007350,TKTL1,TKTL1,carcinoid,0,0,0,4,4,0,0,0.0,0.0,CTexploreR_CTP;daSilva2017;daSilva2017_protein,True,False,TESTIS,MODERATE
ENSG00000007350,TKTL1,TKTL1,cervical cancer,0,0,0,12,12,0,0,0.0,0.0,CTexploreR_CTP;daSilva2017;daSilva2017_protein,True,False,TESTIS,MODERATE
ENSG00000007350,TKTL1,TKTL1,colorectal cancer,0,0,0,12,12,0,0,0.0,0.0,CTexploreR_CTP;daSilva2017;daSilva2017_protein,True,False,TESTIS,MODERATE
ENSG00000007350,TKTL1,TKTL1,endometrial cancer,0,0,0,12,12,0,0,0.0,0.0,CTexploreR_CTP;daSilva2017;daSilva2017_protein,True,False,TESTIS,MODERATE
ENSG00000007350,TKTL1,TKTL1,glioma,0,0,0,12,12,0,0,0.0,0.0,CTexploreR_CTP;daSilva2017;daSilva2017_protein,True,False,TESTIS,MODERATE
ENSG00000007350,TKTL1,TKTL1,head and neck cancer,0,0,0,4,4,0,0,0.0,0.0,CTexploreR_CTP;daSilva2017;daSilva2017_protein,True,False,TESTIS,MODERATE
ENSG00000007350,TKTL1,TKTL1,liver cancer,0,0,0,8,8,0,0,0.0,0.0,CTexploreR_CTP;daSilva2017;daSilva2017_protein,True,False,TESTIS,MODERATE
ENSG00000007350,TKTL1,TKTL1,lung cancer,0,2,2,8,12,4,2,0.3333333333333333,0.16666666666666666,CTexploreR_CTP;daSilva2017;daSilva2017_protein,True,False,TESTIS,MODERATE
ENSG00000007350,TKTL1,TKTL1,lymphoma,0,0,0,12,12,0,0,0.0,0.0,CTexploreR_CTP;daSilva2017;daSilva2017_protein,True,False,TESTIS,MODERATE
ENSG00000007350,TKTL1,TKTL1,melanoma,0,0,0,12,12,0,0,0.0,0.0,CTexploreR_CTP;daSilva2017;daSilva2017_protein,True,False,TESTIS,MODERATE
ENSG00000007350,TKTL1,TKTL1,ovarian cancer,0,0,0,12,12,0,0,0.0,0.0,CTexploreR_CTP;daSilva2017;daSilva2017_protein,True,False,TESTIS,MODERATE
ENSG00000007350,TKTL1,TKTL1,pancreatic cancer,0,0,0,12,12,0,0,0.0,0.0,CTexploreR_CTP;daSilva2017;daSilva2017_protein,True,False,TESTIS,MODERATE
ENSG00000007350,TKTL1,TKTL1,prostate cancer,0,0,0,11,11,0,0,0.0,0.0,CTexploreR_CTP;daSilva2017;daSilva2017_protein,True,False,TESTIS,MODERATE
ENSG00000007350,TKTL1,TKTL1,renal cancer,0,0,0,12,12,0,0,0.0,0.0,CTexploreR_CTP;daSilva2017;daSilva2017_protein,True,False,TESTIS,MODERATE
ENSG00000007350,TKTL1,TKTL1,skin cancer,0,0,0,12,12,0,0,0.0,0.0,CTexploreR_CTP;daSilva2017;daSilva2017_protein,True,False,TESTIS,MODERATE
ENSG00000007350,TKTL1,TKTL1,stomach cancer,0,0,0,12,12,0,0,0.0,0.0,CTexploreR_CTP;daSilva2017;daSilva2017_protein,True,False,TESTIS,MODERATE
ENSG00000007350,TKTL1,TKTL1,testis cancer,0,0,0,12,12,0,0,0.0,0.0,CTexploreR_CTP;daSilva2017;daSilva2017_protein,True,False,TESTIS,MODERATE
ENSG00000007350,TKTL1,TKTL1,thyroid cancer,0,0,0,4,4,0,0,0.0,0.0,CTexploreR_CTP;daSilva2017;daSilva2017_protein,True,False,TESTIS,MODERATE
ENSG00000007350,TKTL1,TKTL1,urothelial cancer,0,0,0,12,12,0,0,0.0,0.0,CTexploreR_CTP;daSilva2017;daSilva2017_protein,True,False,TESTIS,MODERATE
ENSG00000010318,PHF7,PHF7,breast cancer,0,0,3,9,12,3,0,0.25,0.0,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000010318,PHF7,PHF7,carcinoid,0,0,0,4,4,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000010318,PHF7,PHF7,cervical cancer,0,1,4,6,11,5,1,0.45454545454545453,0.09090909090909091,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000010318,PHF7,PHF7,colorectal cancer,0,7,3,2,12,10,7,0.8333333333333334,0.5833333333333334,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000010318,PHF7,PHF7,endometrial cancer,0,3,5,3,11,8,3,0.7272727272727273,0.2727272727272727,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000010318,PHF7,PHF7,glioma,0,0,0,11,11,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000010318,PHF7,PHF7,head and neck cancer,0,0,2,2,4,2,0,0.5,0.0,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000010318,PHF7,PHF7,liver cancer,0,0,2,10,12,2,0,0.16666666666666666,0.0,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000010318,PHF7,PHF7,lung cancer,0,0,3,8,11,3,0,0.2727272727272727,0.0,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000010318,PHF7,PHF7,lymphoma,0,0,0,12,12,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000010318,PHF7,PHF7,melanoma,0,0,0,11,11,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000010318,PHF7,PHF7,ovarian cancer,0,1,4,7,12,5,1,0.4166666666666667,0.08333333333333333,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000010318,PHF7,PHF7,pancreatic cancer,0,2,0,9,11,2,2,0.18181818181818182,0.18181818181818182,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000010318,PHF7,PHF7,prostate cancer,0,0,0,11,11,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000010318,PHF7,PHF7,renal cancer,0,0,2,10,12,2,0,0.16666666666666666,0.0,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000010318,PHF7,PHF7,skin cancer,0,0,0,11,11,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000010318,PHF7,PHF7,stomach cancer,0,1,3,8,12,4,1,0.3333333333333333,0.08333333333333333,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000010318,PHF7,PHF7,testis cancer,0,1,5,5,11,6,1,0.5454545454545454,0.09090909090909091,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000010318,PHF7,PHF7,thyroid cancer,0,0,2,2,4,2,0,0.5,0.0,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000010318,PHF7,PHF7,urothelial cancer,0,1,5,6,12,6,1,0.5,0.08333333333333333,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000042813,ZPBP,ZPBP,breast cancer,0,0,0,12,12,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000042813,ZPBP,ZPBP,carcinoid,0,0,0,4,4,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000042813,ZPBP,ZPBP,cervical cancer,0,0,0,12,12,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000042813,ZPBP,ZPBP,colorectal cancer,0,0,0,12,12,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000042813,ZPBP,ZPBP,endometrial cancer,0,0,0,12,12,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000042813,ZPBP,ZPBP,glioma,1,1,1,7,10,3,2,0.3,0.2,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000042813,ZPBP,ZPBP,head and neck cancer,0,0,0,4,4,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000042813,ZPBP,ZPBP,liver cancer,0,0,1,9,10,1,0,0.1,0.0,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000042813,ZPBP,ZPBP,lung cancer,0,0,0,11,11,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000042813,ZPBP,ZPBP,lymphoma,0,0,0,12,12,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000042813,ZPBP,ZPBP,melanoma,0,0,0,12,12,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000042813,ZPBP,ZPBP,ovarian cancer,0,0,0,11,11,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000042813,ZPBP,ZPBP,pancreatic cancer,0,0,0,10,10,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000042813,ZPBP,ZPBP,prostate cancer,0,0,0,12,12,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000042813,ZPBP,ZPBP,renal cancer,0,0,0,11,11,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000042813,ZPBP,ZPBP,skin cancer,0,0,0,11,11,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000042813,ZPBP,ZPBP,stomach cancer,0,0,0,12,12,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000042813,ZPBP,ZPBP,testis cancer,0,0,0,10,10,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000042813,ZPBP,ZPBP,thyroid cancer,0,2,0,2,4,2,2,0.5,0.5,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000042813,ZPBP,ZPBP,urothelial cancer,0,0,0,11,11,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000046774,MAGEC2,MAGEC2,breast cancer,0,0,1,10,11,1,0,0.09090909090909091,0.0,CTpedia;CTexploreR_CT;daSilva2017;daSilva2017_protein,True,False,TESTIS,MODERATE
ENSG00000046774,MAGEC2,MAGEC2,carcinoid,0,0,0,4,4,0,0,0.0,0.0,CTpedia;CTexploreR_CT;daSilva2017;daSilva2017_protein,True,False,TESTIS,MODERATE
ENSG00000046774,MAGEC2,MAGEC2,cervical cancer,0,0,0,12,12,0,0,0.0,0.0,CTpedia;CTexploreR_CT;daSilva2017;daSilva2017_protein,True,False,TESTIS,MODERATE
ENSG00000046774,MAGEC2,MAGEC2,colorectal cancer,0,0,0,10,10,0,0,0.0,0.0,CTpedia;CTexploreR_CT;daSilva2017;daSilva2017_protein,True,False,TESTIS,MODERATE
ENSG00000046774,MAGEC2,MAGEC2,endometrial cancer,0,0,0,12,12,0,0,0.0,0.0,CTpedia;CTexploreR_CT;daSilva2017;daSilva2017_protein,True,False,TESTIS,MODERATE
ENSG00000046774,MAGEC2,MAGEC2,glioma,0,0,0,12,12,0,0,0.0,0.0,CTpedia;CTexploreR_CT;daSilva2017;daSilva2017_protein,True,False,TESTIS,MODERATE
ENSG00000046774,MAGEC2,MAGEC2,head and neck cancer,0,0,0,4,4,0,0,0.0,0.0,CTpedia;CTexploreR_CT;daSilva2017;daSilva2017_protein,True,False,TESTIS,MODERATE
ENSG00000046774,MAGEC2,MAGEC2,liver cancer,0,2,0,8,10,2,2,0.2,0.2,CTpedia;CTexploreR_CT;daSilva2017;daSilva2017_protein,True,False,TESTIS,MODERATE
ENSG00000046774,MAGEC2,MAGEC2,lung cancer,0,1,0,11,12,1,1,0.08333333333333333,0.08333333333333333,CTpedia;CTexploreR_CT;daSilva2017;daSilva2017_protein,True,False,TESTIS,MODERATE
ENSG00000046774,MAGEC2,MAGEC2,lymphoma,0,0,0,12,12,0,0,0.0,0.0,CTpedia;CTexploreR_CT;daSilva2017;daSilva2017_protein,True,False,TESTIS,MODERATE
ENSG00000046774,MAGEC2,MAGEC2,melanoma,1,2,1,7,11,4,3,0.36363636363636365,0.2727272727272727,CTpedia;CTexploreR_CT;daSilva2017;daSilva2017_protein,True,False,TESTIS,MODERATE
ENSG00000046774,MAGEC2,MAGEC2,ovarian cancer,0,0,0,12,12,0,0,0.0,0.0,CTpedia;CTexploreR_CT;daSilva2017;daSilva2017_protein,True,False,TESTIS,MODERATE
ENSG00000046774,MAGEC2,MAGEC2,pancreatic cancer,0,0,0,8,8,0,0,0.0,0.0,CTpedia;CTexploreR_CT;daSilva2017;daSilva2017_protein,True,False,TESTIS,MODERATE
ENSG00000046774,MAGEC2,MAGEC2,prostate cancer,0,1,0,8,9,1,1,0.1111111111111111,0.1111111111111111,CTpedia;CTexploreR_CT;daSilva2017;daSilva2017_protein,True,False,TESTIS,MODERATE
ENSG00000046774,MAGEC2,MAGEC2,renal cancer,0,0,0,12,12,0,0,0.0,0.0,CTpedia;CTexploreR_CT;daSilva2017;daSilva2017_protein,True,False,TESTIS,MODERATE
ENSG00000046774,MAGEC2,MAGEC2,skin cancer,0,2,0,8,10,2,2,0.2,0.2,CTpedia;CTexploreR_CT;daSilva2017;daSilva2017_protein,True,False,TESTIS,MODERATE
ENSG00000046774,MAGEC2,MAGEC2,stomach cancer,0,0,0,10,10,0,0,0.0,0.0,CTpedia;CTexploreR_CT;daSilva2017;daSilva2017_protein,True,False,TESTIS,MODERATE
ENSG00000046774,MAGEC2,MAGEC2,testis cancer,1,0,4,5,10,5,1,0.5,0.1,CTpedia;CTexploreR_CT;daSilva2017;daSilva2017_protein,True,False,TESTIS,MODERATE
ENSG00000046774,MAGEC2,MAGEC2,thyroid cancer,0,0,0,4,4,0,0,0.0,0.0,CTpedia;CTexploreR_CT;daSilva2017;daSilva2017_protein,True,False,TESTIS,MODERATE
ENSG00000046774,MAGEC2,MAGEC2,urothelial cancer,1,0,0,9,10,1,1,0.1,0.1,CTpedia;CTexploreR_CT;daSilva2017;daSilva2017_protein,True,False,TESTIS,MODERATE
ENSG00000064199,SPA17,SPA17,breast cancer,0,0,0,10,10,0,0,0.0,0.0,daSilva2017_protein,False,False,SOMATIC,HIGH
ENSG00000064199,SPA17,SPA17,carcinoid,0,0,0,4,4,0,0,0.0,0.0,daSilva2017_protein,False,False,SOMATIC,HIGH
ENSG00000064199,SPA17,SPA17,cervical cancer,0,0,0,9,9,0,0,0.0,0.0,daSilva2017_protein,False,False,SOMATIC,HIGH
ENSG00000064199,SPA17,SPA17,colorectal cancer,0,0,0,11,11,0,0,0.0,0.0,daSilva2017_protein,False,False,SOMATIC,HIGH
ENSG00000064199,SPA17,SPA17,endometrial cancer,0,0,6,5,11,6,0,0.5454545454545454,0.0,daSilva2017_protein,False,False,SOMATIC,HIGH
ENSG00000064199,SPA17,SPA17,glioma,0,0,0,11,11,0,0,0.0,0.0,daSilva2017_protein,False,False,SOMATIC,HIGH
ENSG00000064199,SPA17,SPA17,head and neck cancer,0,0,0,4,4,0,0,0.0,0.0,daSilva2017_protein,False,False,SOMATIC,HIGH
ENSG00000064199,SPA17,SPA17,liver cancer,0,0,0,9,9,0,0,0.0,0.0,daSilva2017_protein,False,False,SOMATIC,HIGH
ENSG00000064199,SPA17,SPA17,lung cancer,0,0,0,12,12,0,0,0.0,0.0,daSilva2017_protein,False,False,SOMATIC,HIGH
ENSG00000064199,SPA17,SPA17,lymphoma,0,0,0,12,12,0,0,0.0,0.0,daSilva2017_protein,False,False,SOMATIC,HIGH
ENSG00000064199,SPA17,SPA17,melanoma,0,0,0,12,12,0,0,0.0,0.0,daSilva2017_protein,False,False,SOMATIC,HIGH
ENSG00000064199,SPA17,SPA17,ovarian cancer,0,0,1,11,12,1,0,0.08333333333333333,0.0,daSilva2017_protein,False,False,SOMATIC,HIGH
ENSG00000064199,SPA17,SPA17,pancreatic cancer,0,0,0,10,10,0,0,0.0,0.0,daSilva2017_protein,False,False,SOMATIC,HIGH
ENSG00000064199,SPA17,SPA17,prostate cancer,0,0,0,10,10,0,0,0.0,0.0,daSilva2017_protein,False,False,SOMATIC,HIGH
ENSG00000064199,SPA17,SPA17,renal cancer,0,0,0,12,12,0,0,0.0,0.0,daSilva2017_protein,False,False,SOMATIC,HIGH
ENSG00000064199,SPA17,SPA17,skin cancer,0,0,0,12,12,0,0,0.0,0.0,daSilva2017_protein,False,False,SOMATIC,HIGH
ENSG00000064199,SPA17,SPA17,stomach cancer,0,0,0,8,8,0,0,0.0,0.0,daSilva2017_protein,False,False,SOMATIC,HIGH
ENSG00000064199,SPA17,SPA17,testis cancer,0,0,0,12,12,0,0,0.0,0.0,daSilva2017_protein,False,False,SOMATIC,HIGH
ENSG00000064199,SPA17,SPA17,thyroid cancer,0,0,0,4,4,0,0,0.0,0.0,daSilva2017_protein,False,False,SOMATIC,HIGH
ENSG00000064199,SPA17,SPA17,urothelial cancer,0,0,0,10,10,0,0,0.0,0.0,daSilva2017_protein,False,False,SOMATIC,HIGH
ENSG00000068985,PAGE1,PAGE1,breast cancer,0,0,0,12,12,0,0,0.0,0.0,CTpedia;CTexploreR_CT;daSilva2017;daSilva2017_protein,True,False,TESTIS,HIGH
ENSG00000068985,PAGE1,PAGE1,carcinoid,0,0,0,3,3,0,0,0.0,0.0,CTpedia;CTexploreR_CT;daSilva2017;daSilva2017_protein,True,False,TESTIS,HIGH
ENSG00000068985,PAGE1,PAGE1,cervical cancer,0,0,0,12,12,0,0,0.0,0.0,CTpedia;CTexploreR_CT;daSilva2017;daSilva2017_protein,True,False,TESTIS,HIGH
ENSG00000068985,PAGE1,PAGE1,colorectal cancer,0,0,0,12,12,0,0,0.0,0.0,CTpedia;CTexploreR_CT;daSilva2017;daSilva2017_protein,True,False,TESTIS,HIGH
ENSG00000068985,PAGE1,PAGE1,endometrial cancer,0,0,0,12,12,0,0,0.0,0.0,CTpedia;CTexploreR_CT;daSilva2017;daSilva2017_protein,True,False,TESTIS,HIGH
ENSG00000068985,PAGE1,PAGE1,glioma,0,0,0,11,11,0,0,0.0,0.0,CTpedia;CTexploreR_CT;daSilva2017;daSilva2017_protein,True,False,TESTIS,HIGH
ENSG00000068985,PAGE1,PAGE1,head and neck cancer,0,0,0,4,4,0,0,0.0,0.0,CTpedia;CTexploreR_CT;daSilva2017;daSilva2017_protein,True,False,TESTIS,HIGH
ENSG00000068985,PAGE1,PAGE1,liver cancer,0,0,0,10,10,0,0,0.0,0.0,CTpedia;CTexploreR_CT;daSilva2017;daSilva2017_protein,True,False,TESTIS,HIGH
ENSG00000068985,PAGE1,PAGE1,lung cancer,0,0,0,12,12,0,0,0.0,0.0,CTpedia;CTexploreR_CT;daSilva2017;daSilva2017_protein,True,False,TESTIS,HIGH
ENSG00000068985,PAGE1,PAGE1,lymphoma,0,0,0,12,12,0,0,0.0,0.0,CTpedia;CTexploreR_CT;daSilva2017;daSilva2017_protein,True,False,TESTIS,HIGH
ENSG00000068985,PAGE1,PAGE1,melanoma,0,1,0,10,11,1,1,0.09090909090909091,0.09090909090909091,CTpedia;CTexploreR_CT;daSilva2017;daSilva2017_protein,True,False,TESTIS,HIGH
ENSG00000068985,PAGE1,PAGE1,ovarian cancer,0,0,0,12,12,0,0,0.0,0.0,CTpedia;CTexploreR_CT;daSilva2017;daSilva2017_protein,True,False,TESTIS,HIGH
ENSG00000068985,PAGE1,PAGE1,pancreatic cancer,0,0,0,10,10,0,0,0.0,0.0,CTpedia;CTexploreR_CT;daSilva2017;daSilva2017_protein,True,False,TESTIS,HIGH
ENSG00000068985,PAGE1,PAGE1,prostate cancer,0,0,0,11,11,0,0,0.0,0.0,CTpedia;CTexploreR_CT;daSilva2017;daSilva2017_protein,True,False,TESTIS,HIGH
ENSG00000068985,PAGE1,PAGE1,renal cancer,0,0,0,11,11,0,0,0.0,0.0,CTpedia;CTexploreR_CT;daSilva2017;daSilva2017_protein,True,False,TESTIS,HIGH
ENSG00000068985,PAGE1,PAGE1,skin cancer,0,0,0,10,10,0,0,0.0,0.0,CTpedia;CTexploreR_CT;daSilva2017;daSilva2017_protein,True,False,TESTIS,HIGH
ENSG00000068985,PAGE1,PAGE1,stomach cancer,0,0,0,12,12,0,0,0.0,0.0,CTpedia;CTexploreR_CT;daSilva2017;daSilva2017_protein,True,False,TESTIS,HIGH
ENSG00000068985,PAGE1,PAGE1,testis cancer,1,0,2,9,12,3,1,0.25,0.08333333333333333,CTpedia;CTexploreR_CT;daSilva2017;daSilva2017_protein,True,False,TESTIS,HIGH
ENSG00000068985,PAGE1,PAGE1,thyroid cancer,0,0,0,4,4,0,0,0.0,0.0,CTpedia;CTexploreR_CT;daSilva2017;daSilva2017_protein,True,False,TESTIS,HIGH
ENSG00000068985,PAGE1,PAGE1,urothelial cancer,0,0,0,12,12,0,0,0.0,0.0,CTpedia;CTexploreR_CT;daSilva2017;daSilva2017_protein,True,False,TESTIS,HIGH
ENSG00000077800,FKBP6,FKBP6,breast cancer,0,0,4,6,10,4,0,0.4,0.0,CTpedia;daSilva2017,True,False,REPRODUCTIVE,MODERATE
ENSG00000077800,FKBP6,FKBP6,carcinoid,0,0,2,2,4,2,0,0.5,0.0,CTpedia;daSilva2017,True,False,REPRODUCTIVE,MODERATE
ENSG00000077800,FKBP6,FKBP6,cervical cancer,0,0,1,11,12,1,0,0.08333333333333333,0.0,CTpedia;daSilva2017,True,False,REPRODUCTIVE,MODERATE
ENSG00000077800,FKBP6,FKBP6,colorectal cancer,0,1,5,4,10,6,1,0.6,0.1,CTpedia;daSilva2017,True,False,REPRODUCTIVE,MODERATE
ENSG00000077800,FKBP6,FKBP6,endometrial cancer,0,0,0,9,9,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,REPRODUCTIVE,MODERATE
ENSG00000077800,FKBP6,FKBP6,glioma,0,1,3,8,12,4,1,0.3333333333333333,0.08333333333333333,CTpedia;daSilva2017,True,False,REPRODUCTIVE,MODERATE
ENSG00000077800,FKBP6,FKBP6,head and neck cancer,0,1,0,3,4,1,1,0.25,0.25,CTpedia;daSilva2017,True,False,REPRODUCTIVE,MODERATE
ENSG00000077800,FKBP6,FKBP6,liver cancer,0,1,1,8,10,2,1,0.2,0.1,CTpedia;daSilva2017,True,False,REPRODUCTIVE,MODERATE
ENSG00000077800,FKBP6,FKBP6,lung cancer,0,0,1,11,12,1,0,0.08333333333333333,0.0,CTpedia;daSilva2017,True,False,REPRODUCTIVE,MODERATE
ENSG00000077800,FKBP6,FKBP6,lymphoma,0,0,1,11,12,1,0,0.08333333333333333,0.0,CTpedia;daSilva2017,True,False,REPRODUCTIVE,MODERATE
ENSG00000077800,FKBP6,FKBP6,melanoma,0,0,1,10,11,1,0,0.09090909090909091,0.0,CTpedia;daSilva2017,True,False,REPRODUCTIVE,MODERATE
ENSG00000077800,FKBP6,FKBP6,ovarian cancer,0,0,3,9,12,3,0,0.25,0.0,CTpedia;daSilva2017,True,False,REPRODUCTIVE,MODERATE
ENSG00000077800,FKBP6,FKBP6,pancreatic cancer,0,0,1,9,10,1,0,0.1,0.0,CTpedia;daSilva2017,True,False,REPRODUCTIVE,MODERATE
ENSG00000077800,FKBP6,FKBP6,prostate cancer,0,1,8,2,11,9,1,0.8181818181818182,0.09090909090909091,CTpedia;daSilva2017,True,False,REPRODUCTIVE,MODERATE
ENSG00000077800,FKBP6,FKBP6,renal cancer,0,0,1,10,11,1,0,0.09090909090909091,0.0,CTpedia;daSilva2017,True,False,REPRODUCTIVE,MODERATE
ENSG00000077800,FKBP6,FKBP6,skin cancer,0,0,0,9,9,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,REPRODUCTIVE,MODERATE
ENSG00000077800,FKBP6,FKBP6,stomach cancer,0,0,2,7,9,2,0,0.2222222222222222,0.0,CTpedia;daSilva2017,True,False,REPRODUCTIVE,MODERATE
ENSG00000077800,FKBP6,FKBP6,testis cancer,0,1,3,5,9,4,1,0.4444444444444444,0.1111111111111111,CTpedia;daSilva2017,True,False,REPRODUCTIVE,MODERATE
ENSG00000077800,FKBP6,FKBP6,thyroid cancer,0,1,0,3,4,1,1,0.25,0.25,CTpedia;daSilva2017,True,False,REPRODUCTIVE,MODERATE
ENSG00000077800,FKBP6,FKBP6,urothelial cancer,0,0,1,11,12,1,0,0.08333333333333333,0.0,CTpedia;daSilva2017,True,False,REPRODUCTIVE,MODERATE
ENSG00000077935,SMC1B,SMC1B,breast cancer,0,0,0,11,11,0,0,0.0,0.0,CTpedia;daSilva2017;daSilva2017_protein,True,False,TESTIS,MODERATE
ENSG00000077935,SMC1B,SMC1B,carcinoid,0,0,0,4,4,0,0,0.0,0.0,CTpedia;daSilva2017;daSilva2017_protein,True,False,TESTIS,MODERATE
